방송일시,방송시간,상품명,상품군,판매단가
2020-04-16,23:37,에버라스트스텐다드드로즈10+4종(2020),속옷,38900
2020-04-16,23:50,에버라스트드로즈10+4종,속옷,38900
2020-04-16,23:52,에버라스트스텐다드드로즈10+4종(2020),속옷,38900
2020-04-17,0:05,에버라스트드로즈10+4종,속옷,38900
2020-04-17,0:07,에버라스트스텐다드드로즈10+4종(2020),속옷,38900
2020-04-17,0:22,몽펠리에수피마티셔츠여성8종,의류,68900
2020-04-17,1:22,디비노선글라스세트,잡화,48800
2020-04-17,2:20,(무이자)매직쉐프10리터듀얼쿡에어프라이어,주방,139000
2020-04-17,3:20,베베풋유리발발각질제거기2종+풋크림2종,이미용,38900
2020-04-17,5:21,공기정화식물6종,생활용품,128000
2020-04-17,6:21,NNF텐셀팬츠3종,의류,48000
2020-04-17,7:21,QISS프리미어아침애끌리다마시는한끼42통,농수축,69210
2020-04-17,8:21,마르엘라로사티쉬폰원피스2종,의류,58900
2020-04-17,9:21,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-04-17,10:21,더블모어성초샴푸(1000gX6+300g),이미용,58800
2020-04-17,11:21,유귀열의The귀한능이누룽지삼계탕1.2kg9팩,농수축,54900
2020-04-17,12:21,올바로문어발샤워기1+1,생활용품,53900
2020-04-17,13:21,보몽드아리아소프트플란넬침구세트SK(슈퍼킹),침구,70910
2020-04-17,14:21,코치뉴베네트크로스백,잡화,188000
2020-04-17,15:21,셀럽by재클린새치컬러염색제시즌27박스,이미용,38800
2020-04-17,16:21,제주바다자연산돔36마리,농수축,38900
2020-04-17,17:21,배윤자의소곱창전골800gX8팩,농수축,54900
2020-04-17,18:21,삼성화재천만안심건강보험(암보험),무형,0
2020-04-17,19:20,맥널티싱글오리진핸드드립커피2종6박스+커피포트1개,농수축,29900
2020-04-17,19:21,맥널티싱글오리진핸드드립커피5종17박스+커피포트2개,농수축,58900
2020-04-17,19:40,맥널티싱글오리진핸드드립커피2종6박스+커피포트1개,농수축,29900
2020-04-17,19:41,맥널티싱글오리진핸드드립커피5종10박스+커피포트1개,농수축,38900
2020-04-17,20:00,맥널티싱글오리진핸드드립커피2종6박스+커피포트1개,농수축,29900
2020-04-17,20:01,맥널티싱글오리진핸드드립커피5종17박스+커피포트2개,농수축,58900
2020-04-17,20:21,국내산참조기총17팩,농수축,29900
2020-04-17,21:21,하림뼈없는양념닭발세트,농수축,39900
2020-04-17,22:22,2020쿠쿠전기밥솥10인용(CRP-QS107FG/FS),주방,207000
2020-04-17,23:22,아이러너X7,무형,0
2020-04-17,23:52,에버라스트스텐다드드로즈10+4종(2020),속옷,38900
2020-04-19,0:22,에이유플러스아이스크림필링150mlX6+쇼퍼백,이미용,58900
2020-04-19,1:20,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-19,1:22,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-19,1:40,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-19,1:42,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-19,2:00,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-19,2:20,관절염치료의료기기닥터88,무형,0
2020-04-19,3:20,멋진밥상흥양농협햅쌀20kg,농수축,56900
2020-04-19,5:20,신일써큘레이터스탠드블랙+블랙(SIF-PC30DCC),생활용품,238000
2020-04-19,5:21,신일미니밥솥(블랙/화이트),생활용품,59900
2020-04-19,5:40,신일써큘레이터스탠드블랙+블랙(SIF-PC30DCC),생활용품,238000
2020-04-19,5:41,신일미니밥솥(블랙/화이트),생활용품,59900
2020-04-19,6:00,신일써큘레이터스탠드블랙+블랙(SIF-PC30DCC),생활용품,238000
2020-04-19,6:01,신일미니밥솥(블랙/화이트),생활용품,59900
2020-04-19,6:21,CERINIbyPAT남성올데이기능성티셔츠8종,의류,58900
2020-04-19,7:21,코이모리빙박스8종,주방,47800
2020-04-19,8:20,카파드로즈패키지10종(3차),속옷,58000
2020-04-19,8:21,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-19,8:40,카파드로즈패키지10종(3차),속옷,58000
2020-04-19,8:41,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-19,9:00,카파드로즈패키지10종(3차),속옷,58000
2020-04-19,9:01,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-19,9:21,파뷔에팬지대형후라이팬세트(후라이팬총5종+도마2종),주방,58800
2020-04-19,10:21,LG생활건강샤프란아우라고농축섬유유연제1LX8개+윌유메리미200mlX2+테크산소크린+퐁퐁주방세제,생활용품,29900
2020-04-19,11:21,영광生모시떡100개(동부기피70개+검정깨30개),농수축,29900
2020-04-19,12:21,LG전자통돌이세탁기TR14WK1(화이트),가전,439900
2020-04-19,13:21,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-04-19,14:21,위니아에어컨1등급7형인버터(LRV07CLH),가전,748000
2020-04-19,15:21,무진장맛있는경북세척사과3kg1+1+1,농수축,38900
2020-04-19,16:21,청정수산완도활전복29~32미,농수축,49900
2020-04-19,17:21,에버홈글라스텐다지기,주방,58800
2020-04-19,18:21,DB손해보험참좋은운전자보험,무형,0
2020-04-19,19:21,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-04-19,20:21,이종임의별미김치3종(알타리김치2kg+열무김치2kg+나박김치1kg),농수축,29900
2020-04-19,21:21,LG울트라HDTV65UM7900BNA,가전,1540000
2020-04-19,22:22,병천아우내옛날순대국총20팩(육수X10+야채순대국밥고기X5+찰순대국밥고기X5),농수축,29900
2020-04-19,23:22,(무이자)선일금고이볼브시리즈EV-040,생활용품,480000
2020-04-20,0:22,바디프랜드엘리제,무형,0
2020-04-20,1:22,CERINIbyPAT남성카라티셔츠4종,의류,48900
2020-04-20,2:00,멋진밥상흥양농협햅쌀20kg,농수축,56900
2020-04-20,3:20,페리엘리스2020YOUTH컬렉션선글라스3종,잡화,98000
2020-04-20,4:20,바로바로무선청소기+필터1개추가,생활용품,88000
2020-04-20,5:21,뉴웨이볼륨브러쉬3종,이미용,38900
2020-04-20,6:21,칼리베이직2019패브릭백4종(시즌3),잡화,46200
2020-04-20,7:21,NNF텐셀팬츠3종,의류,48000
2020-04-20,8:20,여수순살갈치150gX10팩,농수축,30900
2020-04-20,8:21,여수순살갈치150gX10팩,농수축,30900
2020-04-20,8:40,여수순살갈치150gX10팩,농수축,30900
2020-04-20,8:41,여수순살갈치150gX10팩,농수축,30900
2020-04-20,9:00,여수순살갈치150gX10팩,농수축,30900
2020-04-20,9:01,여수순살갈치150gX10팩,농수축,30900
2020-04-20,9:20,오모떼텐션업맥스브라팬티패키지(브라6종+팬티6종),속옷,118000
2020-04-20,9:21,오모떼하이퍼쉐이핑브라팬티총5세트,속옷,108000
2020-04-20,9:50,오모떼텐션업맥스브라팬티패키지(브라6종+팬티6종),속옷,118000
2020-04-20,9:51,오모떼하이퍼쉐이핑브라팬티총5세트,속옷,108000
2020-04-20,10:21,NEW끌레드벨리프팅팩5종+팩브러쉬+대용량세럼,이미용,58900
2020-04-20,11:21,피시원국내산손질대구7팩+매운탕양념7팩,농수축,38900
2020-04-20,12:21,프리모5단+5단+3단폴딩선반,주방,189000
2020-04-20,13:20,헤드액티브브라탑패키지,속옷,58000
2020-04-20,13:21,헤드프리무빙레깅스4종패키지,속옷,68000
2020-04-20,13:40,헤드액티브브라탑패키지,속옷,58000
2020-04-20,13:41,헤드프리무빙레깅스4종패키지,속옷,68000
2020-04-20,14:00,헤드액티브브라탑패키지,속옷,58000
2020-04-20,14:01,헤드프리무빙레깅스4종패키지,속옷,68000
2020-04-20,14:21,(무이자)매직쉐프플랫타입전자레인지,주방,109000
2020-04-20,15:21,비버리힐스폴로클럽남성기초세트X3+골드아이크림+플라센타아이크림,이미용,39800
2020-04-20,16:21,램프쿡자동회전냄비,주방,99000
2020-04-20,17:21,국내산참조기총17팩,농수축,29900
2020-04-20,18:21,임성근의녹용도가니탕풀세트(도가니탕X8+도가니수육X8+양념장+인삼소금),농수축,54900
2020-04-20,19:21,현대렌탈케어정수기렌탈,무형,0
2020-04-20,20:20,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-04-20,20:21,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-04-20,20:40,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-04-20,20:41,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-04-20,21:00,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-04-20,21:01,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-04-20,21:21,완도특大활전복16~18미,농수축,58900
2020-04-20,22:22,하림뼈없는양념닭발세트,농수축,39900
2020-04-20,23:22,현대해상(무)하이콜운전자상해보험,무형,0
2020-04-21,0:20,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-21,0:22,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-21,0:40,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-21,0:42,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-21,1:00,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-21,1:02,뱅뱅여성보이핏데님팬츠2종,의류,48000
2020-04-21,1:22,관절염치료의료기기닥터88,무형,0
2020-04-21,2:20,위트24롱래스팅쿠션(본품2종+리필4종),이미용,38900
2020-04-21,3:20,오즈페토소가죽올데이슬립온,잡화,33000
2020-04-21,5:21,이스타화로구이전기그릴,주방,59800
2020-04-21,6:21,NNF텐셀팬츠3종,의류,48000
2020-04-21,7:21,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-04-21,8:21,(일시불)종근당건강락토핏생유산균골드6통+60포,건강기능,74050
2020-04-21,9:21,삭루츠스마트폰크로스바디스몰백(TQ05),잡화,38000
2020-04-21,10:20,맥널티싱글오리진핸드드립커피2종6박스+커피포트1개,농수축,29900
2020-04-21,10:21,맥널티싱글오리진핸드드립커피5종17박스+커피포트2개,농수축,58900
2020-04-21,10:40,맥널티싱글오리진핸드드립커피2종6박스+커피포트1개,농수축,29900
2020-04-21,10:41,맥널티싱글오리진핸드드립커피5종17박스+커피포트2개,농수축,58900
2020-04-21,11:00,맥널티싱글오리진핸드드립커피2종6박스+커피포트1개,농수축,29900
2020-04-21,11:01,맥널티싱글오리진핸드드립커피5종17박스+커피포트2개,농수축,58900
2020-04-21,11:21,팜스프링스남성이지소프트반팔티셔츠8종,의류,38000
2020-04-21,12:21,삼성화재천만안심건강보험(암보험),무형,0
2020-04-21,13:21,(일시불)종근당건강락토핏생유산균골드6통+60포,건강기능,74050
2020-04-21,14:21,셀럽by재클린새치컬러염색제시즌27박스,이미용,38800
2020-04-21,15:21,옛날그쥐포110장(11팩),농수축,31900
2020-04-21,16:20,프로피쿡스퀘어에어프라이어5.5L,주방,88000
2020-04-21,16:21,프로피쿡스퀘어에어프라이어5.5L+종이호일,주방,88000
2020-04-21,16:40,프로피쿡스퀘어에어프라이어5.5L,주방,88000
2020-04-21,16:41,프로피쿡스퀘어에어프라이어5.5L+종이호일,주방,88000
2020-04-21,17:00,프로피쿡스퀘어에어프라이어5.5L,주방,88000
2020-04-21,17:01,프로피쿡스퀘어에어프라이어5.5L+종이호일,주방,88000
2020-04-21,17:21,병천아우내옛날순대국총20팩(육수X10+야채순대국밥고기X5+찰순대국밥고기X5),농수축,29900
2020-04-21,18:21,LG전자통돌이세탁기TR14WK1(화이트),가전,439900
2020-04-21,19:21,(일시불)종근당건강락토핏생유산균골드6통+60포,건강기능,74050
2020-04-21,20:20,영산포숙성홍어회7팩,농수축,28900
2020-04-21,20:21,영산포숙성홍어회7팩,농수축,28900
2020-04-21,20:40,영산포숙성홍어회7팩,농수축,28900
2020-04-21,20:41,영산포숙성홍어회7팩,농수축,28900
2020-04-21,21:00,영산포숙성홍어회7팩,농수축,28900
2020-04-21,21:01,영산포숙성홍어회7팩,농수축,28900
2020-04-21,21:21,LG울트라HDTV65UM7900BNA,가전,1540000
2020-04-21,22:20,연세두유연세고소한검은콩&고칼슘두유190mlX60팩(3box/20입),농수축,26910
2020-04-21,22:22,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-04-21,22:40,연세두유연세고소한검은콩&고칼슘두유190mlX60팩(3box/20입),농수축,26910
2020-04-21,22:42,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-04-21,23:00,연세두유연세고소한검은콩&고칼슘두유190mlX60팩(3box/20입),농수축,26910
2020-04-21,23:02,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-04-21,23:22,DB손해보험참좋은운전자보험,무형,0
2020-04-22,0:22,(상담상품)넥센타이어렌탈서비스,무형,0
2020-04-22,1:22,(일시불)라쉬반프리미엄에디션포머로이드로즈패키지,속옷,88000
2020-04-22,2:20,엘렌실라에스까르고에센스커버쿠션(본품X3+리필X3).,이미용,38900
2020-04-22,3:00,국내제작김병지고밀도풀확장코일카매트,생활용품,58320
2020-04-22,3:20,(1만원세일)뉴트리원다이어트구미시즌2총2박스/12주분,건강기능,68000
2020-04-22,5:21,지베르니린넨블렌디드데님,의류,48000
2020-04-22,6:21,도깨비방망이에어슬림,주방,58800
2020-04-22,7:21,ANNEKLEINAKSPORT여성애슬레져4종,속옷,48900
2020-04-22,8:21,파뷔에팬지대형후라이팬세트(후라이팬총5종+도마2종),주방,58800
2020-04-22,9:20,실크트리풍기인견쿨이지탑5종,속옷,43000
2020-04-22,9:21,실크트리풍기인견쿨이너패키지(이지탑5종+속바지2종),속옷,48900
2020-04-22,9:40,실크트리풍기인견쿨이지탑5종,속옷,43000
2020-04-22,9:41,실크트리풍기인견쿨이너패키지(이지탑5종+속바지2종),속옷,48900
2020-04-22,10:00,실크트리풍기인견쿨이지탑5종,속옷,43000
2020-04-22,10:01,실크트리풍기인견쿨이너패키지(이지탑5종+속바지2종),속옷,48900
2020-04-22,10:21,올바로문어발샤워기1+1,생활용품,53900
2020-04-22,11:21,고칼슘검은콩두유48팩+호두아몬드두유48팩,농수축,29900
2020-04-22,12:21,삼성화재천만안심건강보험(암보험),무형,0
2020-04-22,13:21,LG생활건강샤프란아우라고농축섬유유연제1LX8개+윌유메리미200mlX2+테크산소크린+퐁퐁주방세제,생활용품,29900
2020-04-22,14:21,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-04-22,15:21,한일대용량스텐분쇄믹서기,주방,108800
2020-04-22,16:21,비비고만두(왕교자X2+김치왕교자X2+매운왕교자X2+고기만두X2+김치만두X2),농수축,29900
2020-04-22,17:21,강원도산골더덕무침10팩,농수축,29900
2020-04-22,18:21,(인하)캐리어에어컨AMC16VA2SAWGH,가전,1949000
2020-04-22,19:21,현대렌탈케어정수기렌탈,무형,0
2020-04-22,20:21,NNF텐셀팬츠3종,의류,48000
2020-04-22,21:21,국내산손질갑오징어9팩,농수축,48900
2020-04-22,22:22,무진장맛있는경북세척사과3kg1+1+1,농수축,38900
2020-04-22,23:22,우아미천연가죽소파3인용+쿠션2개+리프트업테이블,가구,698000
2020-04-23,0:22,DB손해보험참좋은운전자보험,무형,0
2020-04-23,1:22,CERINIbyPAT남성올데이기능성티셔츠8종,의류,58900
2020-04-23,2:20,삼성화재행복한파트너주택상해운전자(올케어),무형,0
2020-04-23,3:20,지베르니린넨블렌디드데님,의류,48000
2020-04-23,5:21,안국루테인미니1005박스,건강기능,58000
2020-04-23,6:21,더블모어성초샴푸(1000gX6+300g),이미용,58800
2020-04-23,7:21,브루마스양가죽페니로퍼,잡화,48000
2020-04-23,8:21,코이모리빙박스8종,주방,47800
2020-04-23,9:21,삼육두유검은콩과칼슘105팩세트,농수축,44900
2020-04-23,10:21,거문도해풍쑥송편5봉+쑥개떡3봉,농수축,29900
2020-04-23,11:21,2020쿠쿠전기밥솥10인용(CRP-QS107FG/FS)+찜전골냄비+홈세트16P,주방,207000
2020-04-23,12:21,광천농협김구라의광천김선생도시락김128봉,농수축,29900
2020-04-23,13:21,에이유플러스아이스크림필링150mlX6+쇼퍼백,이미용,58900
2020-04-23,14:21,쿠미투니카코르셋하이웨스트팬티8종,속옷,58900
2020-04-23,15:21,도루코마이셰프라임살균칼블럭세트(식도2종+과도+가위+살균칼꽂이),주방,99000
2020-04-23,16:21,박미란한식대가소고기들깨탕X5팩+버섯들깨탕X7팩,농수축,49900
2020-04-23,17:21,국내산참조기총17팩,농수축,29900
2020-04-23,18:21,삼성화재행복한파트너주택상해운전자(올케어),무형,0
2020-04-23,19:21,프로스펙스2020퍼포먼스드로즈패키지10종,속옷,48900
2020-04-23,20:21,에버홈글라스텐다지기,주방,58800
2020-04-23,21:21,국내산손질통오징어10팩,농수축,46900
2020-04-23,22:22,(일시불)LG전자매직스페이스냉장고+큐브믹서기,가전,1349000
2020-04-23,23:22,(상담상품)넥센타이어렌탈서비스,무형,0
2020-04-25,0:22,지베르니코튼티셔츠5종,의류,58000
2020-04-25,1:22,래쉬톡원터치속눈썹(동공형X8+눈꼬리형X6+3D형X4),이미용,58900
2020-04-25,2:20,쿠미투니카코르셋하이웨스트팬티8종,속옷,58900
2020-04-25,3:20,관절염치료의료기기닥터88,무형,0
2020-04-25,5:21,도루코페이스5스타일면도기세트(1+1세트),생활용품,56000
2020-04-25,6:21,알렉스하운드이지웨어6종,의류,38800
2020-04-25,7:21,LG생활건강샤프란아우라고농축섬유유연제1LX8개+윌유메리미200mlX2+테크산소크린+퐁퐁주방세제,생활용품,29900
2020-04-25,8:21,램프쿡자동회전냄비,주방,99000
2020-04-25,9:21,셀럽by재클린새치컬러염색제시즌27박스,이미용,38800
2020-04-25,10:21,해뜰찬포기김치10kg,농수축,35900
2020-04-25,11:20,카파드로즈패키지10종(3차),속옷,58000
2020-04-25,11:21,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-25,11:40,카파드로즈패키지10종(3차),속옷,58000
2020-04-25,11:41,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-25,12:00,카파드로즈패키지10종(3차),속옷,58000
2020-04-25,12:01,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-25,12:21,(무이자)삼성4도어냉장고T9000(RF84R9003S8)+공기청정기+커트러리세트,가전,2089000
2020-04-25,13:20,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-04-25,13:21,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-04-25,13:40,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-04-25,13:41,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-04-25,14:00,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-04-25,14:01,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-04-25,14:21,NNF텐셀팬츠3종,의류,48000
2020-04-25,15:21,완도한입활전복1.2kg,농수축,28900
2020-04-25,16:20,영광生모시떡50개(동부기피30개+검정깨20개),농수축,16900
2020-04-25,16:21,영광生모시떡100개(동부기피70개+검정깨30개),농수축,29900
2020-04-25,16:40,영광生모시떡50개(동부기피30개+검정깨20개),농수축,16900
2020-04-25,16:41,영광生모시떡100개(동부기피70개+검정깨30개),농수축,29900
2020-04-25,17:00,영광生모시떡50개(동부기피30개+검정깨20개),농수축,16900
2020-04-25,17:01,영광生모시떡100개(동부기피70개+검정깨30개),농수축,29900
2020-04-25,17:21,멋진밥상흥양농협햅쌀20kg,농수축,56900
2020-04-25,18:21,LG지인화이트라인제로S3플러스,무형,0
2020-04-25,19:21,2020쿠쿠전기밥솥6인용(CRP-P0610FD)+찜전골냄비+홈세트16P,주방,197000
2020-04-25,20:21,피시원국내산햇손질문어7팩,농수축,48900
2020-04-25,21:21,이종임의별미김치3종(알타리김치2kg+열무김치2kg+나박김치1kg),농수축,29900
2020-04-25,22:22,LG울트라HDTV75UM7100KNB,가전,2290000
2020-04-25,23:22,한입직화장어구이10팩(순한맛X6+매운맛X4),농수축,49900
2020-04-26,0:22,긴급화재EASY119소화기3+3더블세트,생활용품,74000
2020-04-26,1:22,AIG참든든한시니어보험(치매보험),무형,0
2020-04-26,2:20,센스하우스매직압축팩42종,생활용품,38900
2020-04-26,3:20,GIVERNTY지베르니라운지웨어(점퍼+티셔츠+팬츠),의류,38000
2020-04-26,5:21,휴렉음식물처리기+홈케어서비스,무형,0
2020-04-26,6:21,임페리얼남성데일리스트레치팬츠3종,의류,68000
2020-04-26,7:21,델키생선구이오븐(DKT-100)(철가마냄비+후라이팬1종),주방,88000
2020-04-26,8:21,쿠미투니카코르셋하이웨스트팬티8종,속옷,58900
2020-04-26,9:21,보루네오델루나유로탑슬라이딩LED침대슈퍼싱글,가구,547000
2020-04-26,10:20,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-04-26,10:21,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-04-26,10:40,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-04-26,10:41,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-04-26,11:00,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-04-26,11:01,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-04-26,11:21,거문도해풍쑥송편5봉+쑥개떡3봉,농수축,29900
2020-04-26,12:21,삼성화재천만안심건강보험(암보험),무형,0
2020-04-26,13:20,헤드액티브브라탑패키지,속옷,58000
2020-04-26,13:21,헤드프리무빙레깅스4종패키지,속옷,68000
2020-04-26,13:40,헤드액티브브라탑패키지,속옷,58000
2020-04-26,13:41,헤드프리무빙레깅스4종패키지,속옷,68000
2020-04-26,14:00,헤드액티브브라탑패키지,속옷,58000
2020-04-26,14:01,헤드프리무빙레깅스4종패키지,속옷,68000
2020-04-26,14:21,고칼슘검은콩두유48팩+호두아몬드두유48팩,농수축,29900
2020-04-26,15:21,한일대용량스텐분쇄믹서기,주방,108800
2020-04-26,16:21,청정수산완도활전복29~32미,농수축,49900
2020-04-26,17:21,대저농협2020햇대저토마토2.5kgX2,농수축,38900
2020-04-26,18:21,기절이불킹1+1세트(기절이불2장+베개커버4장),침구,103410
2020-04-26,19:21,셀렉프로뚝배기전기밥솥(멀티쿠커),주방,69000
2020-04-26,20:21,(인하)캐리어에어컨AMC16VA2SAWGH,가전,1949000
2020-04-26,21:21,참바다손질낙지60미+양념장+연포탕육수,농수축,39510
2020-04-26,22:20,연세두유연세고소한검은콩&고칼슘두유190mlX60팩(3box/20입),농수축,26910
2020-04-26,22:22,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-04-26,22:40,연세두유연세고소한검은콩&고칼슘두유190mlX60팩(3box/20입),농수축,26910
2020-04-26,22:42,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-04-26,23:00,연세두유연세고소한검은콩&고칼슘두유190mlX60팩(3box/20입),농수축,26910
2020-04-26,23:02,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-04-26,23:22,삼성화재행복한파트너주택상해운전자(올케어),무형,0
2020-04-27,0:22,이스타화로구이전기그릴,주방,59800
2020-04-27,1:22,마르시끄속눈썹드라이기+어플리케이터2종+마스카라2종,이미용,58900
2020-04-27,2:00,페리엘리스2020YOUTH컬렉션선글라스3종,잡화,98000
2020-04-27,3:20,공백세탁조클리너실속형8박스,생활용품,58800
2020-04-27,5:21,칼리베이직2019패브릭백4종(시즌3),잡화,46200
2020-04-27,6:21,CERINIbyPAT남성카라티셔츠4종,의류,48900
2020-04-27,7:21,파뷔에팬지대형후라이팬세트(후라이팬총5종+도마2종),주방,58800
2020-04-27,8:21,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-04-27,9:21,쿠미투니카코르셋하이웨스트팬티8종,속옷,58900
2020-04-27,10:21,미식백과국내산오곡누룽지75봉,농수축,39900
2020-04-27,11:21,배윤자의소곱창전골800gX8팩,농수축,54900
2020-04-27,12:21,월드컵S/S남성에어러닝화+패션슬리퍼,잡화,28800
2020-04-27,13:21,바비리스퍼펙트볼륨스타일러,농수축,58000
2020-04-27,14:20,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-04-27,14:21,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-04-27,14:40,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-04-27,14:41,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-04-27,15:00,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-04-27,15:01,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-04-27,15:21,삼성화재행복한파트너주택상해운전자(올케어),무형,0
2020-04-27,16:21,(무이자)매직쉐프플랫타입전자레인지,주방,109000
2020-04-27,17:21,피시원국내산햇손질문어7팩,농수축,48900
2020-04-27,18:21,램프쿡자동회전냄비,주방,99000
2020-04-27,19:21,(무이자)삼성청소기파워모션VC33M31B0LD,생활용품,169000
2020-04-27,20:21,맛의명가반야월뒷고기2kg+돈볼로스1kg,농수축,39900
2020-04-27,21:21,완도특大활전복16~18미,농수축,58900
2020-04-27,22:22,NNF텐셀팬츠3종,의류,48000
2020-04-27,23:22,LG지인화이트라인제로S3플러스,무형,0
2020-04-28,0:22,올바로문어발샤워기1+1,생활용품,53900
2020-04-28,1:22,지베르니코튼티셔츠5종,의류,58000
2020-04-28,2:20,(일시불)박경호녹용활력명작6박스/120포,건강기능,138000
2020-04-28,3:20,공백세탁조클리너실속형8박스,생활용품,58800
2020-04-28,5:21,프리드450상조서비스,무형,0
2020-04-28,6:21,삼육두유+검은콩과칼슘두유총105팩세트,농수축,44900
2020-04-28,7:21,셀럽by재클린새치컬러염색제시즌27박스,이미용,38800
2020-04-28,8:21,LG생활건강샤프란아우라고농축섬유유연제1LX8개+윌유메리미200mlX2+테크산소크린+퐁퐁주방세제,생활용품,29900
2020-04-28,9:21,셀렉프로뚝배기전기밥솥(멀티쿠커),주방,69000
2020-04-28,10:21,프리모5단+5단+3단폴딩선반,주방,189000
2020-04-28,11:21,광천농협김구라의광천김선생도시락김128봉,농수축,29900
2020-04-28,12:21,AIG참든든한시니어보험(치매보험),무형,0
2020-04-28,13:20,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-04-28,13:21,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-04-28,13:40,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-04-28,13:41,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-04-28,14:00,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-04-28,14:01,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-04-28,14:21,쿠미투니카코르셋하이웨스트팬티8종,속옷,58900
2020-04-28,15:21,신일대용량믹서기,주방,99000
2020-04-28,16:21,청정수산완도활전복29~32미,농수축,49900
2020-04-28,17:21,(무이자)큐브초음파세척기,주방,349000
2020-04-28,18:21,임성근의녹용도가니탕풀세트(도가니탕X8+도가니수육X8+양념장+인삼소금),농수축,54900
2020-04-28,19:21,비버리힐스폴로클럽남성기초세트X3+골드아이크림X2+쇼핑백,이미용,39800
2020-04-28,20:21,프로스펙스2020퍼포먼스드로즈패키지10종,속옷,48900
2020-04-28,21:20,연세두유연세고소한검은콩&고칼슘두유190mlX60팩(3box/20입),농수축,26910
2020-04-28,21:21,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
